CanonicalSMILES,CID,ROMol,tanimoto_maccs,dice_maccs,tanimoto_morgan,dice_morgan
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)NC(=O)CCCC(=O)N)F,135173578,<rdkit.Chem.rdchem.Mol object at 0x0000019236760580>,0.918918918918919,0.9577464788732394,0.7432432432432432,0.8527131782945736
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)NC(CC=O)C(=O)O)F,153406171,<rdkit.Chem.rdchem.Mol object at 0x0000019236760820>,0.9066666666666666,0.951048951048951,0.7236842105263158,0.8396946564885496
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)NS(=O)(=O)C)F,49779386,<rdkit.Chem.rdchem.Mol object at 0x00000192367608E0>,0.9444444444444444,0.9714285714285714,0.8333333333333334,0.9090909090909091
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)C)F,49779530,<rdkit.Chem.rdchem.Mol object at 0x0000019236760A00>,0.9066666666666666,0.951048951048951,0.8461538461538461,0.9166666666666666
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)CC)F,49779780,<rdkit.Chem.rdchem.Mol object at 0x0000019236760A60>,0.9066666666666666,0.951048951048951,0.8461538461538461,0.9166666666666666
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)N)F,49779658,<rdkit.Chem.rdchem.Mol object at 0x0000019236760BE0>,0.918918918918919,0.9577464788732394,0.8333333333333334,0.9090909090909091
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)NC)F,49779450,<rdkit.Chem.rdchem.Mol object at 0x0000019236760D60>,0.9066666666666666,0.951048951048951,0.8208955223880597,0.9016393442622951
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)NC5CC5)F,49779451,<rdkit.Chem.rdchem.Mol object at 0x0000019236760DC0>,0.918918918918919,0.9577464788732394,0.7746478873239436,0.873015873015873
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)NC)F,70214651,<rdkit.Chem.rdchem.Mol object at 0x0000019236760EE0>,0.9066666666666666,0.951048951048951,0.7971014492753623,0.8870967741935484
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)SC)F,135241927,<rdkit.Chem.rdchem.Mol object at 0x0000019236760FA0>,0.918918918918919,0.9577464788732394,0.8333333333333334,0.9090909090909091
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)[N+]#[C-])F,58368882,<rdkit.Chem.rdchem.Mol object at 0x0000019236761040>,0.9577464788732394,0.9784172661870504,0.8208955223880597,0.9016393442622951
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(S4)C(=N)C=C)F,88911986,<rdkit.Chem.rdchem.Mol object at 0x0000019236761160>,0.9066666666666666,0.951048951048951,0.6753246753246753,0.8062015503875969
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(S4)C(=N)C=CC)F,58368840,<rdkit.Chem.rdchem.Mol object at 0x00000192367611C0>,0.9066666666666666,0.951048951048951,0.6666666666666666,0.8
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(S4)C5=CN=CC=C5)F,53262225,<rdkit.Chem.rdchem.Mol object at 0x0000019236761220>,0.9577464788732394,0.9784172661870504,0.7027027027027027,0.8253968253968254
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(S4)S(=O)(=O)N)F,53262397,<rdkit.Chem.rdchem.Mol object at 0x00000192367612E0>,0.9066666666666666,0.951048951048951,0.7123287671232876,0.832
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC(=C4)C#N)F,135248886,<rdkit.Chem.rdchem.Mol object at 0x00000192367614C0>,0.9714285714285714,0.9855072463768116,0.7361111111111112,0.848
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC(=C4)C)F,146302427,<rdkit.Chem.rdchem.Mol object at 0x0000019236761520>,0.9714285714285714,0.9855072463768116,0.7794117647058824,0.8760330578512396
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC(=C4)C=N)F,58368832,<rdkit.Chem.rdchem.Mol object at 0x0000019236761580>,0.9577464788732394,0.9784172661870504,0.7361111111111112,0.848
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC5=CC=CC=C54)F,135248830,<rdkit.Chem.rdchem.Mol object at 0x0000019236761640>,0.9855072463768116,0.9927007299270073,0.7323943661971831,0.8455284552845529
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC5=NC=CN54)F,58368779,<rdkit.Chem.rdchem.Mol object at 0x00000192367616A0>,0.9315068493150684,0.9645390070921985,0.6842105263157895,0.8125
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4)F,58087865,<rdkit.Chem.rdchem.Mol object at 0x0000019236761700>,0.9855072463768116,0.9927007299270073,0.8571428571428571,0.9230769230769231
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4C#N)F,152565234,<rdkit.Chem.rdchem.Mol object at 0x0000019236761760>,0.9714285714285714,0.9855072463768116,0.7123287671232876,0.832
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4C(=O)N)F,164938971,<rdkit.Chem.rdchem.Mol object at 0x00000192367617C0>,0.9315068493150684,0.9645390070921985,0.7323943661971831,0.8455284552845529
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4C(F)(F)F)F,146302440,<rdkit.Chem.rdchem.Mol object at 0x0000019236761820>,0.9855072463768116,0.9927007299270073,0.7222222222222222,0.8387096774193549
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4C)F,164611438,<rdkit.Chem.rdchem.Mol object at 0x0000019236761880>,0.9714285714285714,0.9855072463768116,0.7536231884057971,0.859504132231405
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4Cl)F,66646906,<rdkit.Chem.rdchem.Mol object at 0x00000192367618E0>,1.0,1.0,0.7941176470588235,0.8852459016393442
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4F)F,146302408,<rdkit.Chem.rdchem.Mol object at 0x0000019236761940>,0.9855072463768116,0.9927007299270073,0.7761194029850746,0.8739495798319328
