CanonicalSMILES,CID,ROMol,tanimoto_maccs,dice_maccs,tanimoto_morgan,dice_morgan
C1CC(=NO)C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCN,11667128,<rdkit.Chem.rdchem.Mol object at 0x7f418c1aee40>,0.7818181818181819,0.8775510204081632,0.7169811320754716,0.8351648351648352
C1CC(=NO)C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCNCCO,11625037,<rdkit.Chem.rdchem.Mol object at 0x7f418c1aeeb0>,0.6825396825396826,0.8113207547169812,0.6551724137931034,0.7916666666666666
C1CC(=NO)C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,11717001,<rdkit.Chem.rdchem.Mol object at 0x7f418c1aef20>,0.7413793103448276,0.8514851485148515,0.7307692307692307,0.8444444444444444
C1CC(=NOCC2=CC=CC=C2)C3=C1C=C(C=C3)C4=C(N(N=C4)CCO)C5=CC=NC=C5,86607276,<rdkit.Chem.rdchem.Mol object at 0x7f418c1af040>,0.6779661016949152,0.8080808080808081,0.4084507042253521,0.58
C1CC(=NOCC2=CC=CC=C2)C3=C1C=C(C=C3)C4=CN(N=C4C5=CC=NC=C5)CCO,86607279,<rdkit.Chem.rdchem.Mol object at 0x7f418c1af0b0>,0.6779661016949152,0.8080808080808081,0.5151515151515151,0.68
C1CC(C(C(C1)O)O)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11697074,<rdkit.Chem.rdchem.Mol object at 0x7f418c1af2e0>,0.7288135593220338,0.8431372549019608,0.6271186440677966,0.7708333333333334
C1CC(C(C1)O)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11545261,<rdkit.Chem.rdchem.Mol object at 0x7f418c1af350>,0.7678571428571429,0.8686868686868687,0.6491228070175439,0.7872340425531915
C1CC(C(C1)O)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(CC5)N,11703234,<rdkit.Chem.rdchem.Mol object at 0x7f418c1af3c0>,0.631578947368421,0.7741935483870968,0.3880597014925373,0.5591397849462365
C1CC(C(C1)O)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(CC5)N=O,91896023,<rdkit.Chem.rdchem.Mol object at 0x7f418c1af430>,0.7142857142857143,0.8333333333333334,0.391304347826087,0.5625
C1CC(CC(C1)O)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11531192,<rdkit.Chem.rdchem.Mol object at 0x7f418c1af580>,0.7678571428571429,0.8686868686868687,0.6166666666666667,0.7628865979381443
C1CC(CC(C1)O)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(CC5)N=O,91896025,<rdkit.Chem.rdchem.Mol object at 0x7f418c1af5f0>,0.7142857142857143,0.8333333333333334,0.375,0.5454545454545454
C1CC(CNC1)CN2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,44587234,<rdkit.Chem.rdchem.Mol object at 0x7f418c1af740>,0.7678571428571429,0.8686868686868687,0.578125,0.7326732673267327
C1CC(CNC1)CN2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(CC5)N=O,91896039,<rdkit.Chem.rdchem.Mol object at 0x7f418c1af7b0>,0.6964285714285714,0.8210526315789474,0.3466666666666667,0.5148514851485149
C1CC(OC1)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,87624369,<rdkit.Chem.rdchem.Mol object at 0x7f418c1af890>,0.7678571428571429,0.8686868686868687,0.6271186440677966,0.7708333333333334
C1CC2=C(C1)C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)C5CCNCC5,153522906,<rdkit.Chem.rdchem.Mol object at 0x7f418c1afc10>,0.6111111111111112,0.7586206896551724,0.3968253968253968,0.5681818181818182
C1CC2=C(C1N)C=CC(=C2)C3=C(N(N=C3)CCO)C4=CC=NC=C4,11645450,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0120>,0.6101694915254238,0.7578947368421053,0.3188405797101449,0.4835164835164835
C1CC2=C(C1N)C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,11558788,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0190>,0.6101694915254238,0.7578947368421053,0.421875,0.5934065934065934
C1CC2=C(C1N=O)C=CC(=C2)C3=C(N(N=C3)CCO)C4=CC=NC=C4,91220423,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0200>,0.6551724137931034,0.7916666666666666,0.323943661971831,0.48936170212765956
C1CC2=C(C1N=O)C=CC(=C2)C3=C(NN=C3)C4=CC=NC=C4,91051236,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0270>,0.7446808510638298,0.8536585365853658,0.27941176470588236,0.4367816091954023
C1CC2=C(C1N=O)C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)C(CO)CO,91896030,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b02e0>,0.6610169491525424,0.7959183673469388,0.40298507462686567,0.574468085106383
C1CC2=C(C1N=O)C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)C5CCNCC5,91896035,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0350>,0.6909090909090909,0.8172043010752689,0.37681159420289856,0.5473684210526316
C1CC2=C(C1N=O)C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)C5CCOCC5,91896037,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b03c0>,0.6491228070175439,0.7872340425531915,0.39705882352941174,0.5684210526315789
C1CC2=C(C1N=O)C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)CC(CO)O,91896029,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0430>,0.6190476190476191,0.7647058823529411,0.38571428571428573,0.5567010309278351
C1CC2=C(C1N=O)C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)CC5CCNCC5,91896038,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b04a0>,0.6785714285714286,0.8085106382978723,0.36619718309859156,0.5360824742268041
C1CC2=C(C1N=O)C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)CCCN,91896033,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0510>,0.7037037037037037,0.8260869565217391,0.40298507462686567,0.574468085106383
C1CC2=C(C1N=O)C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)CCCO,91896028,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0580>,0.6842105263157895,0.8125,0.42424242424242425,0.5957446808510638
C1CC2=C(C1N=O)C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)CCN,91896031,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b05f0>,0.6727272727272727,0.8043478260869565,0.4090909090909091,0.5806451612903226
C1CC2=C(C1N=O)C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,91448975,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0660>,0.6551724137931034,0.7916666666666666,0.4307692307692308,0.6021505376344086
C1CC2=C(C1NO)C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)C5CCNCC5,139592319,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b06d0>,0.7321428571428571,0.845360824742268,0.37681159420289856,0.5473684210526316
C1CC2=C(C1NO)C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,74627710,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0740>,0.6833333333333333,0.8118811881188119,0.4090909090909091,0.5806451612903226
C1CCC(C(C1)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=CC=CC=C5C=C4)O,141168284,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0900>,0.6545454545454545,0.7912087912087912,0.35384615384615387,0.5227272727272727
C1CCC(C(C1)O)(N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5)O,87635139,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0970>,0.671875,0.8037383177570093,0.5967741935483871,0.7474747474747475
C1CCC(C1)(N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5)O,87624535,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b09e0>,0.7288135593220338,0.8431372549019608,0.6727272727272727,0.8043478260869565
C1CCC(C1)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11523321,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0ac0>,0.9347826086956522,0.9662921348314607,0.6851851851851852,0.8131868131868132
C1CCC(C1)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(CC5)N,143274205,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0b30>,0.6938775510204082,0.8192771084337349,0.390625,0.5617977528089888
C1CCC(C1)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(CC5)N=O,91896022,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0ba0>,0.7872340425531915,0.8809523809523809,0.3939393939393939,0.5652173913043478
C1CCC(CC1)(N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5)O,87623695,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0c10>,0.7166666666666667,0.8349514563106796,0.6607142857142857,0.7956989247311828
C1CCN(CC1)CCCN2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,143274167,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0c80>,0.8113207547169812,0.8958333333333334,0.6551724137931034,0.7916666666666666
C1CCN(CC1)CCN2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11502238,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b0cf0>,0.7962962962962963,0.8865979381443299,0.6666666666666666,0.8
C1CN(CCC1N2C(=C(C=N2)C3=CC4=C(C=C3)C(=NOCC5=CC=CC=C5)CC4)C6=CC=NC=C6)C(=O)O,87624527,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b1190>,0.65625,0.7924528301886793,0.35,0.5185185185185185
C1CNCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11710204,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b1350>,0.7818181818181819,0.8775510204081632,0.6271186440677966,0.7708333333333334
C1CNCCC1CN2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11610758,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b13c0>,0.7678571428571429,0.8686868686868687,0.6166666666666667,0.7628865979381443
C1CNCCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=N)CC5,89168276,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b1430>,0.6545454545454545,0.7912087912087912,0.4444444444444444,0.6153846153846154
C1CNCCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11653652,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b14a0>,0.7818181818181819,0.8775510204081632,0.6491228070175439,0.7872340425531915
C1COCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11674912,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b1580>,0.7678571428571429,0.8686868686868687,0.6551724137931034,0.7916666666666666
C1COCCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11624965,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b15f0>,0.7678571428571429,0.8686868686868687,0.6785714285714286,0.8085106382978723
CC(=O)NC(CCN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=NO)CC4)OC,87803269,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b1820>,0.6923076923076923,0.8181818181818182,0.5909090909090909,0.7428571428571429
CC.CC.CC1=C(C(=NN1C)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=NC)CC4,160821602,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b2120>,0.72,0.8372093023255814,0.5172413793103449,0.6818181818181818
CC.CC=CC(=CC)C1=NN(C=C1C2=CC3=C(C=C2)C(=NO)CC3)CCO,144981768,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b2190>,0.65625,0.7924528301886793,0.46875,0.6382978723404256
CC1(CN(N=C1C2=CC=NC=C2)CCO)C3=CC4=C(C=C3)C(=NO)CC4,163593115,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b22e0>,0.6875,0.8148148148148148,0.46153846153846156,0.631578947368421
CC1=C(C(=NN1C)C)C2=C(C=CC=N2)C3=C4CCCC4=C(C=C3)F,123468121,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b24a0>,0.6153846153846154,0.7619047619047619,0.1917808219178082,0.3218390804597701
CC1=C(C(=NN1C)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=NC)CC4,129066258,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b2510>,0.7346938775510204,0.8470588235294118,0.5263157894736842,0.6896551724137931
CC1=CC(=C(C(=C1)C2=CC=CC3=CC=[N+](N32)C)C)C,141639680,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b3350>,0.625,0.7692307692307693,0.1,0.18181818181818182
CC1=CC(=C(C(=C1)C2=[N+](N3C=CC=CC3=C2)C)C)C,141639672,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b33c0>,0.625,0.7692307692307693,0.1,0.18181818181818182
CC1C=CC(=N1)C2=C(N=C(C=C2)C3=CC(=CC=C3)C4=CN(N=C4)C)C(=N)CCCCO,146245398,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b4c10>,0.6379310344827587,0.7789473684210526,0.1839080459770115,0.3106796116504854
CC1CCN(CC1)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,87623644,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b4c80>,0.7857142857142857,0.88,0.6666666666666666,0.8
CC1CCN(CC1)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(CCC5)C=C4,141168287,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b4cf0>,0.6071428571428571,0.7555555555555555,0.4126984126984127,0.5842696629213483
CC=CC(=CC)C1=NN(C=C1C2=CC3=C(C=C2)C(=NO)CC3)CCO,144981769,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b4dd0>,0.6774193548387096,0.8076923076923077,0.47619047619047616,0.6451612903225806
CCC1=NOC(C1)CN2C=CC(=N2)C3=CC=CC(=C3)C4=C(C=NC=C4)C,31134294,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b55f0>,0.603448275862069,0.7526881720430108,0.18518518518518517,0.3125
CCCN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=NO)CC4,132068721,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b5ac0>,0.88,0.9361702127659575,0.75,0.8571428571428571
CCCN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=[N+](C)O)CC4,159034886,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b5b30>,0.8181818181818182,0.9,0.5081967213114754,0.6739130434782609
CCN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=NO)CC4,44586991,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b60b0>,0.8979591836734694,0.946236559139785,0.7450980392156863,0.8539325842696629
CCN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(CC4)N=O,91896021,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6120>,0.76,0.8636363636363636,0.421875,0.5934065934065934
CCON=CC1=CN(N=C1C2=CN=CC=C2)C3=CC=CC=C3,24542189,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6270>,0.6923076923076923,0.8181818181818182,0.17333333333333334,0.29545454545454547
CN(C)CCCN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=NO)CC4,44587211,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6350>,0.8035714285714286,0.8910891089108911,0.6964285714285714,0.8210526315789474
CN(C)CCCN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(CC4)N=O,91896034,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b63c0>,0.6842105263157895,0.8125,0.4057971014492754,0.5773195876288659
CN(C)CCN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=NO)CC4,44587210,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b64a0>,0.8035714285714286,0.8910891089108911,0.7090909090909091,0.8297872340425532
CN(C)CCN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(CC4)N=O,91896032,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6510>,0.6842105263157895,0.8125,0.4117647058823529,0.5833333333333334
CN1C(=C(C=N1)C2=CC3=C(C=C2)C(=N)CC3)C4=CC=NC=C4,89168271,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6740>,0.8085106382978723,0.8941176470588236,0.41379310344827586,0.5853658536585366
CN1C(=C(C=N1)C2=CC3=C(C=C2)C(=NO)CC3)C4=CC=NC=C4,135508240,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b67b0>,1.0,1.0,0.6346153846153846,0.7764705882352941
CN1C(=C(C=N1)C2=CC3=C(C=C2)C(=NO)CCC3)C4=CC=NC=C4,143274195,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6820>,0.9782608695652174,0.989010989010989,0.5535714285714286,0.7126436781609196
CN1C(=C(C=N1)C2=CC3=C(C=C2)C(=NOC)CC3)C4=CC=NC=C4,86607273,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6890>,0.8367346938775511,0.9111111111111111,0.4745762711864407,0.6436781609195402
CN1C(=C(C=N1)C2=CC3=C(C=C2)C(CC3)N=O)C4=CC=NC=C4,90967078,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6900>,0.8478260869565217,0.9176470588235294,0.3333333333333333,0.5
CN1C(=C(C=N1)C2CC3=CC=CC=C3C2=NO)C4=CC=NC=C4,141168286,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6970>,0.9111111111111111,0.9534883720930233,0.29411764705882354,0.45454545454545453
CN1C=C(C(=N1)C2=CC(=NC=C2)N)C3=CC4=C(C=C3)C(=NO)CC4,44587274,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6b30>,0.8823529411764706,0.9375,0.75,0.8571428571428571
CN1C=C(C(=N1)C2=CC(=O)NC=C2)C3=CC4=C(C=C3)C(=NO)CC4,44587295,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6ba0>,0.8181818181818182,0.9,0.6851851851851852,0.8131868131868132
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=CC=C4)O,11601866,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6cf0>,0.64,0.7804878048780488,0.5,0.6666666666666666
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=N)CC4,89168277,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6d60>,0.8085106382978723,0.8941176470588236,0.6938775510204082,0.8192771084337349
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=NC4)NO,135399664,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6dd0>,0.7924528301886793,0.8842105263157894,0.5818181818181818,0.735632183908046
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=NCC4)NO,135505774,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6e40>,0.8490566037735849,0.9183673469387755,0.6181818181818182,0.7640449438202247
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=NO)CC4,11616462,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6eb0>,1.0,1.0,1.0,1.0
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(=NOCC5=CC=CC=C5)CC4,86607278,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b6f20>,0.803921568627451,0.8913043478260869,0.6551724137931034,0.7916666666666666
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C(CC4)N=O,91896020,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b7040>,0.8478260869565217,0.9176470588235294,0.5614035087719298,0.7191011235955056
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C5=C(C4)C=NN5,25093326,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b70b0>,0.7391304347826086,0.85,0.5535714285714286,0.7126436781609196
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C5=C(CC4)C=NN5,54586536,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b7120>,0.782608695652174,0.8780487804878049,0.6296296296296297,0.7727272727272727
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C5=C(CC4)NN=C5,54587568,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b7190>,0.7659574468085106,0.8674698795180723,0.6181818181818182,0.7640449438202247
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C5=NNN=C5C4,54581684,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b7200>,0.7142857142857143,0.8333333333333334,0.5535714285714286,0.7126436781609196
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C=C(C=C4)O,11659444,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b7270>,0.64,0.7804878048780488,0.5384615384615384,0.7
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C=CN4,54587570,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b72e0>,0.6521739130434783,0.7894736842105263,0.5185185185185185,0.6829268292682927
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)C=NN4,25093328,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b7350>,0.6956521739130435,0.8205128205128205,0.48214285714285715,0.6506024096385542
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)NC=C4,54582675,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b73c0>,0.6521739130434783,0.7894736842105263,0.4909090909090909,0.6585365853658537
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)NN=C4,54583635,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b7430>,0.6956521739130435,0.8205128205128205,0.48214285714285715,0.6506024096385542
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(CCC4)C=C3,145732569,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b74a0>,0.6956521739130435,0.8205128205128205,0.6326530612244898,0.775
CN1C=C(C(=N1)C2=CC=NC=C2)C3=CC=C(C=C3)C4=NNN=C4,54587569,<rdkit.Chem.rdchem.Mol object at 0x7f418c1b7580>,0.6122448979591837,0.759493670886076,0.44642857142857145,0.6172839506172839
