CanonicalSMILES,CID
CC(C)CSNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C(=NC=N3)NC(C)C)F,126731713
CC(C)CSNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C(=NC=N3)NCC4CC4)F,126731571
CC(C)CSNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Br)F,144086846
CC(C)CSNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)F)F,91356087
CC(C)C[SH+](=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,144086871
CC(C)N(C)S(=C)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4)F,162741657
CC(C)N(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Br)F,162742074
CC(C)N(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)N5CCC(CC5)C=O)F,162741494
CC(C)N(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5,60164102
CC(C)N(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC,90116744
CC(C)N(C1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)I)S(=O)(=O)N,68279487
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=C(C=C4)F)Cl)Cl,67219277
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=C(C(=CC=C3)NS(=O)(=O)C4=CC(=C(C=C4)F)Cl)Cl,67219174
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=C(C(=CC=C3)NS(=O)(=O)C4=CC(=CC(=C4)F)F)Cl,67218896
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=C(C(=CC=C3)NS(=O)(=O)C4=CC=C(C=C4)F)Cl,67219882
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=C(C(=CC=C3)NS(=O)(=O)C4=CC=CC(=C4)F)Cl,67219700
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=C(C(=CC=C3)NS(=O)(=O)C4=CC=CC=C4)Cl,67219304
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=C(C(=CC=C3)NS(=O)(=O)C4=CC=CC=C4F)Cl,67219806
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=C(C(=CC=C3)NS(=O)(=O)CC4=CC(=C(C=C4)Cl)Cl)Cl,67219617
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=C(C(=CC=C3)NS(=O)(=O)CC4=CC=C(C=C4)F)Cl,67219595
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=C(C(=CC=C3)NS(=O)(=O)CC4=CC=CC=C4)Cl,67219880
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=C(C=CC(=C3)NS(=O)(=O)C4=CC(=CC(=C4)Cl)Cl)F,10052447
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=C(C=CC(=C3)NS(=O)(=O)C4=CC=CC=C4Cl)F,10323197
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=C(C=C3)Cl)NC(=O)NC4=CC(=CC(=C4)F)F,67219353
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=C(C=C3)Cl)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl,67219050
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=C(C=C3)Cl)NS(=O)(=O)C4=CC(=C(C=C4)F)Cl,67219008
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=C(C=C3)Cl)NS(=O)(=O)C4=CC(=CC(=C4)Cl)Cl,67219186
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=C(C=C3)Cl)NS(=O)(=O)C4=CC(=CC(=C4)F)F,67219375
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=C(C=C3)F)NC(=O)NC4=CC=C(C=C4)Cl,67219592
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=C(C=C3)F)NC(=O)NC4=CC=CC=C4Cl,67219202
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=C(C=C3)F)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl,67219017
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=C(C=C3)F)NS(=O)(=O)C4=CC(=C(C=C4)F)Cl,67219497
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=C(C=C3)F)NS(=O)(=O)C4=CC(=CC(=C4)Cl)Cl,67218931
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=C(C=C3)F)NS(=O)(=O)C4=CC=CC=C4Cl,67220074
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=C(C=C3)F)NS(=O)(=O)CC4=CC(=CC(=C4)Cl)Cl,67219750
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NC(=O)NC4=CC(=C(C=C4)F)Cl,10344496
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C(C)C,140051369
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl,10051842
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=C(C=C(C=C4)F)F,67219358
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=C(C=CC(=C4)Cl)Cl,67219554
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=C(C=CC(=C4)F)F,67219865
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4Cl)Cl,67219955
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F,67219346
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC(=C(C=C4)F)Cl,67218897
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC(=C(C=C4)F)F,10050444
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC(=CC(=C4)Cl)Cl,10413788
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC(=CC(=C4)F)F,67219704
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC(=CC=C4)Cl,67219247
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=C(C=C4)Cl,67219087
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=C(C=C4)F,10072608
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=CC(=C4)F,10343898
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=CC=C4Cl,67219438
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=CC=C4F,10321669
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C=CC4=CC=CC=C4,67218956
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)CC4=CC=CC=C4,67219480
CC(C)N1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)CCC4=CC=CC=C4,10479530
CC(C)NC(=C)N=CC(=CN)C1=CC2=C(NC=C2C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=CC(=C4)F)F)N=C1,88939360
CC(C)NC1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)N)F)N=C2,89103836
CC(C)NC1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=CC(=C5)F)F)N=C2,67301037
CC(C)NC1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)C5=CC=CC(=C5)F)F)N=C2,123237195
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C(=CC(=C3)F)NS(=O)(=O)C4=CC=C(C=C4)C#N)F,140655031
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C(=CN(C)N)C=C)F,126731684
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C(C)C)F,58316774
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=C(C=C(C=C4)F)F)F,58316771
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=C(C=CC(=C4)F)F)F,58316980
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=C(C=CC=C4F)F)F,58316856
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=C(C=C4)C#N)F,58316880
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=C(C=C4)C(F)(F)F)F,58316778
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=CC(=C4)C#N)F,58316832
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=CC(=C4)F)F,58316978
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=CC=C4)F,58316781
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=CC=C4F)F,58316931
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=CC=N4)F,58316754
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CN=CC=C4)F,58316789
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4CCC4)F,58316912
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4CCCC4)F,58316956
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4CCCCC4)F,58317004
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)CC(F)(F)F)F,58316968
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)CCC(F)(F)F)F,58316734
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)CNC)F,67171783
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)N(C)C)F,58316780
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)N4CCCC4)F,58316769
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)N4CCCCC4)F,58316848
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)C4=C(C=CC=C4F)F)F,126731663
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)C4=CC=C(C=C4)C#N)F,123449029
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)C4=CC=CC=N4)F,126731547
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)C4=CN=CC=C4)F,126731483
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC(C)C)F,126731542
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4=C(C=C(C=C4)F)F)F,126731797
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4=C(C=CC(=C4)F)F)F,126731497
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4=C(C=CC=C4F)F)F,126731626
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4=CC=CC(=C4)F)F,126731487
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4=CC=CC=C4)F,126731501
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4=CC=CC=C4F)F,126731680
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4CC=C(C=C4F)F)F,126731583
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4CCC(C=C4)C(F)(F)F)F,126731520
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4CCCC4)F,126731539
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4CCCCC4)F,126731598
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSCC(F)(F)F)F,126731618
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSCCC(F)(F)F)F,126731592
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSN(C)C)F,126731544
CC(C)NC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSN4CCCCC4)F,126731489
CC(C)NS(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)I,60163676
CC(C)OC1CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,71084589
CC(C)S(=C)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F,159822466
CC(C)S(=O)(=O)C1=CC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)N)F)N=C2,68428698
CC(C)S(=O)(=O)CC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F,159670226
CC(C)S(=O)(=O)N1C=C(C2=CC=CC=C21)C(=O)NCC3=NC4=C(N3)C=CC(=N4)Cl,164906959
CC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C(=NC=N3)NCC4CC4)F,58316986
CC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C#N)F,66647194
CC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,135240457
CC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC)F,66646880
CC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F,53438230
CC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,66646842
CC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)[N+]#[C-])F,88580327
CC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=CC(=C23)C#N)F,66646894
CC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=CC(=C23)Cl)F,66646801
CC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=NC=C23)F,57963289
CC(C)S(=O)(=O)NC1=CC=CC(=C1)C(=O)C2=CN(C3=NC=NC(=C23)N)C,69414647
CC(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C#N,66647110
CC(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)[N+]#[C-],88580356
CC(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=NC=NC=C23,44512107
CC(C)S(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F,57345817
CC(C)SNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C(=NC=N3)NCC4CC4)F,126731652
CC(C)SNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F,143384345
CC(C1=CC(=CC=C1)S(=O)(=O)NC2=C(N=CC(=C2)Cl)C(=O)C3=C4C=CNC4=NC=C3)(F)F,44176501
CC(C1=CC=CC=C1)(C(=O)C2=CNC3=C2C=CC=N3)NCCC4=CC=C(C=C4)S(=O)(=O)N,139423036
CC(C1=CC=CC=C1)C(=O)C2=CNC3=NC=CC(=C23)Cl,108023254
CC(C1=CC=CC=C1)S(=O)(=O)NC2=C(C=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=NC=C5)F,164939020
CC(C1CC1)NC2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=CC(=C5)F)F)F,58316960
CC(C1CC1)NC2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)C5=C(C=CC(=C5)F)F)F,123670357
CC(C1CC1)NC2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NSC5=C(C=CC(=C5)F)F)F,126731575
CC(C=NC)C1=CC2=C(NC=C2C(=O)C3=C(C=CC(=C3)N)F)N=C1,91092333
CC(C=NC)C1=CC2=C(NC=C2C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=C(C=C4)F)N=C1,91483377
CC(CC#N)C1=CC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C(=CC=C4)NS(=O)(=O)N(C)C)F)N=C2,117720640
CC(CC#N)C1=CC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)N(C)C)F)N=C2,117720626
CC(CCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F)(F)F,135248793
CC(CS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CN(C3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)C(=O)C5=C(C=CC=C5Cl)Cl)F)O,129031458
CC(CS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F)O,129048004
CC(CS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=CC(=C23)C(=O)C4=C(C=CC(=C4Cl)C5=CC=C(C=C5)Cl)Cl)F)O,129031580
CC(N(C)C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5,129193969
CC(N1C=C(C2=C1N=CC(=C2)C3=CC=C(C=C3)Cl)C(=O)C4=C(C=CC(=C4F)NC)F)OC(=O)C5CCCCC5,144584182
CC(NC1=C(C(=C(C=C1)F)C(=O)C2=CN(C3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)C(=O)C5=C(C=CC=C5Cl)Cl)F)SCC(=O)C,145296092
CC(NC1=C(C(=C(C=C1)F)C(=O)C2=CN(C3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)C(C)OP(=O)(O)O)F)OP(=O)(O)O,90077510
CC(NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F)OP(=O)(O)O,90077506
CC.C1=CC(=C(C(=C1)Cl)C(=O)N2C=C(C3=C2N=CC(=C3)C4=CC=C(C=C4)Cl)C(=O)C5=C(C=CC(=C5F)N)F)Cl,145678187
CC.C1=CC(=CN=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NC=O)F)N=C2,143385161
CC.C1C=CC(=CC=C1SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4)F)C(F)(F)F,143384321
CC.C1CN(CC1F)S(=O)[N-]C2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4)F.[W],162741841
CC.C1CN(CC1F)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4)F,142390478
CC.C1CN(CC1F)S[N-]C2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=CC=N4)F.[W],153544500
CC.C=CC=C(C1=CCC=C(S1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F)N=C,143384170
CC.CC(=CNC)C1=CC2=C(NC=C2C(=O)C3=C(C=CC(=C3)NSC4CCC(C=C4)C(F)(F)F)F)N=C1,144087076
CC.CC(C)CS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4)F,162741643
CC.CC(C)N(C)S(=C)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4)F,162741656
CC.CC.CC.CC.CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C=CC(=O)O)F,143384185
CC.CC.CC.CCCS(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=CC=N3,143384912
CC.CC.CC1=C(C(=C(C=C1)NS(=O)(=O)N2CCC2)F)C(=O)C3=CNC4=NC=C(C(=C34)C)C5=CC=CC=C5,160907264
CC.CC.CCCS(=O)(=O)NC1=CC=CC(=C1)C(=O)C2=CNC3=C2C=C(C=N3)Br,143384244
CC.CC.CCCS(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Br)F,143384209
CC.CC.CCCS(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)N)F,153544548
CC.CC.CCCSNC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)C,144883200
CC.CC1=C(C(=C(C=C1)NS(=O)(=O)C)F)C(=O)C2=CNC3=NC=C(C(=C23)C)C.C1=CC=NC=C1,159530760
CC.CC1=C(C(=C(C=C1)NS(=O)(=O)C)F)C(=O)C2=CNC3=NC=C(C(=C23)C)C.C1=CN=CC=N1,160275212
CC.CC1=C(C(=C(C=C1)NS(=O)(=O)C)F)C(=O)C2=CNC3=NC=C(C(=C23)C)C.C1=CN=CN=C1,161965110
CC.CC1=C(C(=C(C=C1)NS(=O)(=O)C)F)C(=O)C2=CNC3=NC=C(C(=C23)C)C4=CC=CC=C4,159259814
CC.CC1=C(C(=C(C=C1)NS(=O)(=O)N2CCC2)F)C(=O)C3=CNC4=NC=C(C(=C34)C)C,161289080
CC.CC1=C2C(=CNC2=NC=C1Cl)C(=O)C3=C(C=CC(=C3F)N)F,144192538
CC.CC1=C2C(=CNC2=NC=C1Cl)C(=O)C3=C(C=CC(=C3F)NSC4=C(C=CC(=C4)F)F)F,144192574
CC.CC1=C2C(=CNC2=NC=C1F)C(=O)C3=C(C=CC(=C3F)N)F,144192525
CC.CC1=C2C(=CNC2=NC=C1F)C(=O)C3=C(C=CC(=C3F)NSC4=C(C=CC(=C4)F)F)F,144192499
CC.CC1=C2C(=CNC2=NC=C1F)C(=O)C3=C(C=CC(=C3F)NSN4CCCC4)F,144752265
CC.CC1=CC2=C(NC=C2C(=O)C3=C(C=CC(=C3F)N)F)N=C1,144087028
CC.CC1=CC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)N)F)N=C2,145296096
CC.CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,143384100
CC.CC=C(C=NC(=C)C)C1=CC2=C(NC=C2C(=O)C3=C(C(=CC=C3)NSN(C)CC4CC4)F)N=C1,144426686
CC.CC=CC(=C(C(=C)Cl)C(=O)N1C=C(C2=C1N=CC(=C2)C3=CC=C(C=C3)Cl)C(=O)C4=C(C=CC(=C4F)NC)F)O,144847993
CC.CCC1=CN=C2C(=C1C)C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4=C(C=CC(=C4)F)F)F,144192516
CC.CCCC.CC1=CC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NC)F)N=C2.C=O.C=O,144848001
CC.CCCNC1=C(C(=C(C=C1)F)C(=O)C2=CN(C3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)CO)F,144584205
CC.CCCP(C)SNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,144061322
CC.CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CN(C3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)C(=O)C5=C(C=CC=C5Cl)C)F,144848019
CC.CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)CC2=CC3=C(N=C2)N=C(N3)C4=CC=CC=C4)F,123456685
CC.CCCS(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4)F,142390513
CC.CCCS(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)N4CCNCC4)F.CC(C)(C)C,142391095
CC.CCCS(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4,143384353
CC.CCCSNC1=C(C(=C(C=C1)F)C(=O)C2=CN(C3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)C(=O)C5=C(C=CC=C5Cl)Cl)F,145678185
CC.CCCSNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Br)F.CS,144727057
CC.CCCSNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,144584212
